iso2,year,variable,value
IR,1988,new_sp_f3544,
IR,1989,new_sp_f3544,
IR,1990,new_sp_f3544,
IR,1991,new_sp_f3544,
IR,1992,new_sp_f3544,
IR,1993,new_sp_f3544,
IR,1994,new_sp_f3544,
IR,1995,new_sp_f3544,664.0
IR,1996,new_sp_f3544,347.0
IR,1997,new_sp_f3544,361.0
IR,1998,new_sp_f3544,307.0
IR,1999,new_sp_f3544,277.0
IR,2000,new_sp_f3544,322.0
IR,2001,new_sp_f3544,278.0
IR,2002,new_sp_f3544,275.0
IR,2003,new_sp_f3544,254.0
IR,2004,new_sp_f3544,213.0
IR,2005,new_sp_f3544,186.0
IR,2006,new_sp_f3544,185.0
IR,2007,new_sp_f3544,173.0
IR,2008,new_sp_f3544,137.0
IS,1980,new_sp_f3544,
IS,1981,new_sp_f3544,
IS,1982,new_sp_f3544,
IS,1983,new_sp_f3544,
IS,1984,new_sp_f3544,
IS,1985,new_sp_f3544,
IS,1986,new_sp_f3544,
IS,1987,new_sp_f3544,
IS,1988,new_sp_f3544,
IS,1989,new_sp_f3544,
IS,1990,new_sp_f3544,
IS,1991,new_sp_f3544,
IS,1992,new_sp_f3544,
IS,1993,new_sp_f3544,
IS,1994,new_sp_f3544,
IS,1995,new_sp_f3544,0.0
IS,1996,new_sp_f3544,0.0
IS,1997,new_sp_f3544,0.0
IS,1998,new_sp_f3544,0.0
IS,1999,new_sp_f3544,
IS,2000,new_sp_f3544,
IS,2001,new_sp_f3544,1.0
IS,2002,new_sp_f3544,0.0
IS,2003,new_sp_f3544,0.0
IS,2004,new_sp_f3544,0.0
IS,2005,new_sp_f3544,0.0
IS,2006,new_sp_f3544,0.0
IS,2007,new_sp_f3544,2.0
IS,2008,new_sp_f3544,0.0
IT,1980,new_sp_f3544,
IT,1981,new_sp_f3544,
IT,1982,new_sp_f3544,
IT,1983,new_sp_f3544,
IT,1984,new_sp_f3544,
IT,1985,new_sp_f3544,
IT,1986,new_sp_f3544,
IT,1987,new_sp_f3544,
IT,1988,new_sp_f3544,
IT,1989,new_sp_f3544,
IT,1990,new_sp_f3544,
IT,1991,new_sp_f3544,
IT,1992,new_sp_f3544,
IT,1993,new_sp_f3544,
IT,1994,new_sp_f3544,
IT,1995,new_sp_f3544,57.0
IT,1996,new_sp_f3544,60.0
IT,1997,new_sp_f3544,90.0
IT,1998,new_sp_f3544,110.0
IT,1999,new_sp_f3544,63.0
IT,2000,new_sp_f3544,33.0
IT,2001,new_sp_f3544,46.0
IT,2002,new_sp_f3544,55.0
IT,2003,new_sp_f3544,77.0
IT,2004,new_sp_f3544,39.0
IT,2005,new_sp_f3544,56.0
IT,2006,new_sp_f3544,82.0
IT,2007,new_sp_f3544,58.0
IT,2008,new_sp_f3544,56.0
JM,1980,new_sp_f3544,
JM,1981,new_sp_f3544,
JM,1982,new_sp_f3544,
JM,1983,new_sp_f3544,
JM,1984,new_sp_f3544,
JM,1985,new_sp_f3544,
JM,1986,new_sp_f3544,
JM,1987,new_sp_f3544,
JM,1988,new_sp_f3544,
JM,1989,new_sp_f3544,
JM,1990,new_sp_f3544,
JM,1991,new_sp_f3544,
JM,1992,new_sp_f3544,
JM,1993,new_sp_f3544,
JM,1994,new_sp_f3544,
JM,1995,new_sp_f3544,5.0
JM,1996,new_sp_f3544,5.0
JM,1997,new_sp_f3544,4.0
JM,1998,new_sp_f3544,8.0
JM,1999,new_sp_f3544,3.0
JM,2000,new_sp_f3544,7.0
JM,2001,new_sp_f3544,6.0
JM,2002,new_sp_f3544,3.0
JM,2003,new_sp_f3544,2.0
JM,2004,new_sp_f3544,4.0
JM,2005,new_sp_f3544,4.0
JM,2006,new_sp_f3544,3.0
JM,2007,new_sp_f3544,6.0
JM,2008,new_sp_f3544,3.0
JO,1980,new_sp_f3544,
JO,1981,new_sp_f3544,
JO,1982,new_sp_f3544,
JO,1983,new_sp_f3544,
JO,1984,new_sp_f3544,
JO,1985,new_sp_f3544,
JO,1986,new_sp_f3544,
JO,1987,new_sp_f3544,
JO,1988,new_sp_f3544,
JO,1989,new_sp_f3544,
JO,1990,new_sp_f3544,
JO,1991,new_sp_f3544,
JO,1992,new_sp_f3544,
JO,1993,new_sp_f3544,
JO,1994,new_sp_f3544,
JO,1995,new_sp_f3544,10.0
JO,1996,new_sp_f3544,8.0
JO,1997,new_sp_f3544,4.0
JO,1998,new_sp_f3544,3.0
JO,1999,new_sp_f3544,2.0
JO,2000,new_sp_f3544,1.0
JO,2001,new_sp_f3544,1.0
JO,2002,new_sp_f3544,3.0
JO,2003,new_sp_f3544,2.0
JO,2004,new_sp_f3544,3.0
JO,2005,new_sp_f3544,6.0
JO,2006,new_sp_f3544,3.0
JO,2007,new_sp_f3544,6.0
JO,2008,new_sp_f3544,6.0
JP,1980,new_sp_f3544,
JP,1981,new_sp_f3544,
JP,1982,new_sp_f3544,
JP,1983,new_sp_f3544,
JP,1984,new_sp_f3544,
JP,1985,new_sp_f3544,
JP,1986,new_sp_f3544,
JP,1987,new_sp_f3544,
JP,1988,new_sp_f3544,
JP,1989,new_sp_f3544,
JP,1990,new_sp_f3544,
JP,1991,new_sp_f3544,
JP,1992,new_sp_f3544,
JP,1993,new_sp_f3544,
JP,1994,new_sp_f3544,
JP,1995,new_sp_f3544,298.0
JP,1996,new_sp_f3544,262.0
JP,1997,new_sp_f3544,237.0
JP,1998,new_sp_f3544,233.0
JP,1999,new_sp_f3544,253.0
JP,2000,new_sp_f3544,213.0
JP,2001,new_sp_f3544,228.0
JP,2002,new_sp_f3544,259.0
JP,2003,new_sp_f3544,246.0
JP,2004,new_sp_f3544,230.0
JP,2005,new_sp_f3544,249.0
JP,2006,new_sp_f3544,280.0
JP,2007,new_sp_f3544,231.0
JP,2008,new_sp_f3544,230.0
KE,1980,new_sp_f3544,
KE,1981,new_sp_f3544,
KE,1983,new_sp_f3544,
KE,1985,new_sp_f3544,
KE,1986,new_sp_f3544,
KE,1987,new_sp_f3544,
KE,1988,new_sp_f3544,
KE,1989,new_sp_f3544,
KE,1990,new_sp_f3544,
KE,1991,new_sp_f3544,
KE,1992,new_sp_f3544,
KE,1993,new_sp_f3544,
KE,1994,new_sp_f3544,
KE,1995,new_sp_f3544,741.0
KE,1996,new_sp_f3544,926.0
KE,1997,new_sp_f3544,1086.0
KE,1998,new_sp_f3544,1378.0
KE,1999,new_sp_f3544,1596.0
KE,2000,new_sp_f3544,1874.0
KE,2001,new_sp_f3544,2063.0
KE,2002,new_sp_f3544,2267.0
KE,2003,new_sp_f3544,2618.0
KE,2004,new_sp_f3544,2850.0
KE,2005,new_sp_f3544,2781.0
KE,2006,new_sp_f3544,2792.0
KE,2007,new_sp_f3544,2774.0
KE,2008,new_sp_f3544,2431.0
KG,1980,new_sp_f3544,
KG,1981,new_sp_f3544,
KG,1982,new_sp_f3544,
KG,1983,new_sp_f3544,
KG,1984,new_sp_f3544,
KG,1985,new_sp_f3544,
KG,1986,new_sp_f3544,
KG,1987,new_sp_f3544,
KG,1988,new_sp_f3544,
KG,1989,new_sp_f3544,
KG,1990,new_sp_f3544,
KG,1991,new_sp_f3544,
KG,1992,new_sp_f3544,
KG,1993,new_sp_f3544,
KG,1994,new_sp_f3544,
KG,1995,new_sp_f3544,34.0
KG,1996,new_sp_f3544,55.0
KG,1997,new_sp_f3544,64.0
KG,1998,new_sp_f3544,54.0
KG,1999,new_sp_f3544,75.0
KG,2000,new_sp_f3544,100.0
KG,2001,new_sp_f3544,105.0
KG,2002,new_sp_f3544,116.0
KG,2003,new_sp_f3544,109.0
KG,2004,new_sp_f3544,104.0
KG,2005,new_sp_f3544,141.0
KG,2006,new_sp_f3544,107.0
KG,2007,new_sp_f3544,114.0
KG,2008,new_sp_f3544,104.0
KH,1980,new_sp_f3544,
KH,1981,new_sp_f3544,
KH,1982,new_sp_f3544,
KH,1983,new_sp_f3544,
KH,1984,new_sp_f3544,
KH,1985,new_sp_f3544,
KH,1986,new_sp_f3544,
KH,1987,new_sp_f3544,
KH,1988,new_sp_f3544,
KH,1989,new_sp_f3544,
KH,1990,new_sp_f3544,
KH,1991,new_sp_f3544,
KH,1992,new_sp_f3544,
KH,1993,new_sp_f3544,
KH,1994,new_sp_f3544,
KH,1995,new_sp_f3544,1435.0
KH,1996,new_sp_f3544,1430.0
KH,1997,new_sp_f3544,
KH,1998,new_sp_f3544,1531.0
KH,1999,new_sp_f3544,1861.0
KH,2000,new_sp_f3544,1649.0
KH,2001,new_sp_f3544,1526.0
KH,2002,new_sp_f3544,1737.0
KH,2003,new_sp_f3544,1975.0
KH,2004,new_sp_f3544,1882.0
KH,2005,new_sp_f3544,2089.0
KH,2006,new_sp_f3544,1839.0
KH,2007,new_sp_f3544,1698.0
KH,2008,new_sp_f3544,1809.0
KI,1980,new_sp_f3544,
KI,1981,new_sp_f3544,
KI,1982,new_sp_f3544,
KI,1983,new_sp_f3544,
KI,1984,new_sp_f3544,
KI,1985,new_sp_f3544,
KI,1986,new_sp_f3544,
KI,1987,new_sp_f3544,
KI,1988,new_sp_f3544,
KI,1989,new_sp_f3544,
KI,1990,new_sp_f3544,
KI,1991,new_sp_f3544,
KI,1992,new_sp_f3544,
KI,1993,new_sp_f3544,
KI,1994,new_sp_f3544,
KI,1995,new_sp_f3544,
KI,1996,new_sp_f3544,4.0
KI,1997,new_sp_f3544,2.0
KI,1998,new_sp_f3544,3.0
KI,1999,new_sp_f3544,6.0
KI,2000,new_sp_f3544,3.0
KI,2001,new_sp_f3544,3.0
KI,2002,new_sp_f3544,8.0
KI,2003,new_sp_f3544,12.0
KI,2004,new_sp_f3544,12.0
KI,2005,new_sp_f3544,7.0
KI,2006,new_sp_f3544,5.0
KI,2007,new_sp_f3544,8.0
KI,2008,new_sp_f3544,12.0
KM,1988,new_sp_f3544,
KM,1989,new_sp_f3544,
KM,1990,new_sp_f3544,
KM,1991,new_sp_f3544,
KM,1992,new_sp_f3544,
KM,1993,new_sp_f3544,
KM,1994,new_sp_f3544,
KM,1995,new_sp_f3544,8.0
KM,1996,new_sp_f3544,6.0
KM,1997,new_sp_f3544,
KM,1998,new_sp_f3544,5.0
KM,1999,new_sp_f3544,
KM,2000,new_sp_f3544,12.0
KM,2001,new_sp_f3544,8.0
KM,2002,new_sp_f3544,7.0
KM,2003,new_sp_f3544,1.0
KM,2004,new_sp_f3544,
KM,2005,new_sp_f3544,4.0
KM,2006,new_sp_f3544,9.0
KM,2007,new_sp_f3544,
KM,2008,new_sp_f3544,1.0
KN,1980,new_sp_f3544,
KN,1981,new_sp_f3544,
KN,1982,new_sp_f3544,
KN,1983,new_sp_f3544,
KN,1984,new_sp_f3544,
KN,1985,new_sp_f3544,
KN,1986,new_sp_f3544,
KN,1987,new_sp_f3544,
KN,1988,new_sp_f3544,
KN,1989,new_sp_f3544,
KN,1990,new_sp_f3544,
KN,1991,new_sp_f3544,
KN,1992,new_sp_f3544,
KN,1993,new_sp_f3544,
KN,1994,new_sp_f3544,
KN,1995,new_sp_f3544,
KN,1996,new_sp_f3544,
KN,1997,new_sp_f3544,
KN,1998,new_sp_f3544,
KN,1999,new_sp_f3544,
KN,2000,new_sp_f3544,
KN,2001,new_sp_f3544,
KN,2002,new_sp_f3544,
KN,2003,new_sp_f3544,
KN,2004,new_sp_f3544,
KN,2005,new_sp_f3544,
KN,2006,new_sp_f3544,
KN,2007,new_sp_f3544,
KN,2008,new_sp_f3544,0.0
KP,1988,new_sp_f3544,
KP,1996,new_sp_f3544,
KP,1997,new_sp_f3544,210.0
KP,1998,new_sp_f3544,24.0
KP,1999,new_sp_f3544,327.0
KP,2000,new_sp_f3544,2004.0
KP,2001,new_sp_f3544,1354.0
KP,2002,new_sp_f3544,1642.0
KP,2003,new_sp_f3544,1607.0
KP,2004,new_sp_f3544,1640.0
KP,2005,new_sp_f3544,1890.0
KP,2006,new_sp_f3544,2051.0
KP,2007,new_sp_f3544,2672.0
KP,2008,new_sp_f3544,2428.0
KR,1980,new_sp_f3544,
KR,1981,new_sp_f3544,
KR,1982,new_sp_f3544,
KR,1983,new_sp_f3544,
KR,1984,new_sp_f3544,
KR,1985,new_sp_f3544,
KR,1986,new_sp_f3544,
KR,1987,new_sp_f3544,
KR,1988,new_sp_f3544,
KR,1989,new_sp_f3544,
KR,1990,new_sp_f3544,
KR,1991,new_sp_f3544,
KR,1992,new_sp_f3544,
KR,1993,new_sp_f3544,
KR,1994,new_sp_f3544,
KR,1995,new_sp_f3544,431.0
KR,1996,new_sp_f3544,460.0
KR,1997,new_sp_f3544,445.0
KR,1998,new_sp_f3544,455.0
KR,1999,new_sp_f3544,402.0
KR,2000,new_sp_f3544,393.0
KR,2001,new_sp_f3544,489.0
KR,2002,new_sp_f3544,456.0
KR,2003,new_sp_f3544,501.0
KR,2004,new_sp_f3544,496.0
KR,2005,new_sp_f3544,491.0
KR,2006,new_sp_f3544,507.0
KR,2007,new_sp_f3544,466.0
KR,2008,new_sp_f3544,483.0
KW,1980,new_sp_f3544,
KW,1981,new_sp_f3544,
KW,1982,new_sp_f3544,
KW,1983,new_sp_f3544,
KW,1984,new_sp_f3544,
KW,1985,new_sp_f3544,
KW,1986,new_sp_f3544,
KW,1987,new_sp_f3544,
KW,1988,new_sp_f3544,
KW,1989,new_sp_f3544,
KW,1990,new_sp_f3544,
KW,1991,new_sp_f3544,
KW,1992,new_sp_f3544,
KW,1993,new_sp_f3544,
KW,1994,new_sp_f3544,
KW,1995,new_sp_f3544,9.0
KW,1996,new_sp_f3544,8.0
KW,1997,new_sp_f3544,11.0
KW,1998,new_sp_f3544,9.0
KW,1999,new_sp_f3544,5.0
KW,2000,new_sp_f3544,12.0
KW,2001,new_sp_f3544,14.0
KW,2002,new_sp_f3544,11.0
KW,2003,new_sp_f3544,18.0
KW,2004,new_sp_f3544,12.0
KW,2005,new_sp_f3544,11.0
KW,2006,new_sp_f3544,23.0
KW,2007,new_sp_f3544,18.0
KW,2008,new_sp_f3544,27.0
KY,1980,new_sp_f3544,
KY,1981,new_sp_f3544,
KY,1982,new_sp_f3544,
KY,1983,new_sp_f3544,
KY,1984,new_sp_f3544,
KY,1985,new_sp_f3544,
KY,1986,new_sp_f3544,
KY,1987,new_sp_f3544,
KY,1988,new_sp_f3544,
KY,1989,new_sp_f3544,
KY,1990,new_sp_f3544,
KY,1991,new_sp_f3544,
KY,1992,new_sp_f3544,
KY,1993,new_sp_f3544,
KY,1995,new_sp_f3544,
KY,1996,new_sp_f3544,
KY,1997,new_sp_f3544,
KY,1998,new_sp_f3544,0.0
KY,1999,new_sp_f3544,0.0
KY,2000,new_sp_f3544,
KY,2001,new_sp_f3544,
KY,2002,new_sp_f3544,
KY,2003,new_sp_f3544,0.0
KY,2004,new_sp_f3544,1.0
KY,2005,new_sp_f3544,
KY,2006,new_sp_f3544,0.0
KY,2007,new_sp_f3544,0.0
KY,2008,new_sp_f3544,
KZ,1980,new_sp_f3544,
KZ,1981,new_sp_f3544,
KZ,1982,new_sp_f3544,
KZ,1983,new_sp_f3544,
KZ,1984,new_sp_f3544,
KZ,1985,new_sp_f3544,
KZ,1986,new_sp_f3544,
KZ,1987,new_sp_f3544,
KZ,1988,new_sp_f3544,
KZ,1989,new_sp_f3544,
KZ,1990,new_sp_f3544,
KZ,1991,new_sp_f3544,
KZ,1992,new_sp_f3544,
KZ,1993,new_sp_f3544,
KZ,1994,new_sp_f3544,
KZ,1995,new_sp_f3544,
KZ,1996,new_sp_f3544,
KZ,1997,new_sp_f3544,423.0
KZ,1998,new_sp_f3544,457.0
KZ,1999,new_sp_f3544,452.0
KZ,2000,new_sp_f3544,599.0
KZ,2001,new_sp_f3544,570.0
KZ,2002,new_sp_f3544,669.0
KZ,2003,new_sp_f3544,
KZ,2004,new_sp_f3544,517.0
KZ,2005,new_sp_f3544,436.0
KZ,2006,new_sp_f3544,370.0
KZ,2007,new_sp_f3544,367.0
KZ,2008,new_sp_f3544,320.0
LA,1980,new_sp_f3544,
LA,1982,new_sp_f3544,
LA,1983,new_sp_f3544,
LA,1984,new_sp_f3544,
LA,1985,new_sp_f3544,
LA,1986,new_sp_f3544,
LA,1987,new_sp_f3544,
LA,1988,new_sp_f3544,
LA,1989,new_sp_f3544,
LA,1990,new_sp_f3544,
LA,1991,new_sp_f3544,
LA,1992,new_sp_f3544,
LA,1993,new_sp_f3544,
LA,1994,new_sp_f3544,
LA,1995,new_sp_f3544,69.0
LA,1996,new_sp_f3544,80.0
LA,1997,new_sp_f3544,102.0
LA,1998,new_sp_f3544,122.0
LA,1999,new_sp_f3544,142.0
LA,2000,new_sp_f3544,131.0
LA,2001,new_sp_f3544,121.0
LA,2002,new_sp_f3544,151.0
LA,2003,new_sp_f3544,162.0
LA,2004,new_sp_f3544,157.0
LA,2005,new_sp_f3544,205.0
LA,2006,new_sp_f3544,221.0
LA,2007,new_sp_f3544,215.0
LA,2008,new_sp_f3544,209.0
LB,1981,new_sp_f3544,
LB,1982,new_sp_f3544,
LB,1983,new_sp_f3544,
LB,1984,new_sp_f3544,
LB,1985,new_sp_f3544,
LB,1986,new_sp_f3544,
LB,1987,new_sp_f3544,
LB,1991,new_sp_f3544,
LB,1992,new_sp_f3544,
LB,1994,new_sp_f3544,
LB,1995,new_sp_f3544,13.0
LB,1996,new_sp_f3544,11.0
LB,1997,new_sp_f3544,6.0
LB,1998,new_sp_f3544,6.0
LB,1999,new_sp_f3544,17.0
LB,2000,new_sp_f3544,9.0
LB,2001,new_sp_f3544,7.0
LB,2002,new_sp_f3544,8.0
LB,2003,new_sp_f3544,9.0
LB,2004,new_sp_f3544,10.0
LB,2005,new_sp_f3544,8.0
LB,2006,new_sp_f3544,5.0
LB,2007,new_sp_f3544,13.0
LB,2008,new_sp_f3544,15.0
LC,1980,new_sp_f3544,
LC,1981,new_sp_f3544,
LC,1982,new_sp_f3544,
LC,1983,new_sp_f3544,
LC,1984,new_sp_f3544,
LC,1985,new_sp_f3544,
LC,1986,new_sp_f3544,
LC,1987,new_sp_f3544,
LC,1988,new_sp_f3544,
LC,1989,new_sp_f3544,
LC,1990,new_sp_f3544,
LC,1991,new_sp_f3544,
LC,1992,new_sp_f3544,
LC,1994,new_sp_f3544,
LC,1995,new_sp_f3544,
LC,1996,new_sp_f3544,
LC,1997,new_sp_f3544,0.0
LC,1998,new_sp_f3544,0.0
LC,1999,new_sp_f3544,
LC,2000,new_sp_f3544,1.0
LC,2001,new_sp_f3544,
LC,2002,new_sp_f3544,
LC,2003,new_sp_f3544,0.0
LC,2004,new_sp_f3544,0.0
LC,2005,new_sp_f3544,1.0
LC,2006,new_sp_f3544,
LC,2007,new_sp_f3544,
LC,2008,new_sp_f3544,3.0
LK,1980,new_sp_f3544,
LK,1981,new_sp_f3544,
LK,1982,new_sp_f3544,
LK,1983,new_sp_f3544,
LK,1984,new_sp_f3544,
LK,1985,new_sp_f3544,
LK,1986,new_sp_f3544,
LK,1987,new_sp_f3544,
LK,1988,new_sp_f3544,
LK,1989,new_sp_f3544,
LK,1990,new_sp_f3544,
LK,1991,new_sp_f3544,
LK,1992,new_sp_f3544,
LK,1993,new_sp_f3544,
LK,1994,new_sp_f3544,
LK,1995,new_sp_f3544,142.0
LK,1996,new_sp_f3544,147.0
LK,1997,new_sp_f3544,173.0
LK,1998,new_sp_f3544,169.0
LK,1999,new_sp_f3544,168.0
LK,2000,new_sp_f3544,176.0
LK,2001,new_sp_f3544,194.0
LK,2002,new_sp_f3544,205.0
LK,2003,new_sp_f3544,186.0
LK,2004,new_sp_f3544,192.0
LK,2005,new_sp_f3544,189.0
LK,2006,new_sp_f3544,178.0
LK,2007,new_sp_f3544,183.0
LK,2008,new_sp_f3544,183.0
LR,1980,new_sp_f3544,
LR,1981,new_sp_f3544,
LR,1982,new_sp_f3544,
LR,1983,new_sp_f3544,
LR,1985,new_sp_f3544,
LR,1986,new_sp_f3544,
LR,1987,new_sp_f3544,
LR,1988,new_sp_f3544,
LR,1992,new_sp_f3544,
LR,1993,new_sp_f3544,
LR,1994,new_sp_f3544,
LR,1995,new_sp_f3544,
LR,1996,new_sp_f3544,51.0
LR,1997,new_sp_f3544,
LR,1998,new_sp_f3544,98.0
LR,1999,new_sp_f3544,
LR,2000,new_sp_f3544,88.0
LR,2001,new_sp_f3544,77.0
LR,2002,new_sp_f3544,150.0
LR,2003,new_sp_f3544,109.0
LR,2004,new_sp_f3544,183.0
LR,2005,new_sp_f3544,171.0
LR,2006,new_sp_f3544,242.0
LR,2007,new_sp_f3544,
LR,2008,new_sp_f3544,367.0
LS,1980,new_sp_f3544,
LS,1981,new_sp_f3544,
LS,1982,new_sp_f3544,
LS,1983,new_sp_f3544,
LS,1984,new_sp_f3544,
LS,1985,new_sp_f3544,
LS,1986,new_sp_f3544,
LS,1987,new_sp_f3544,
LS,1988,new_sp_f3544,
LS,1989,new_sp_f3544,
LS,1990,new_sp_f3544,
LS,1991,new_sp_f3544,
LS,1992,new_sp_f3544,
LS,1993,new_sp_f3544,
LS,1994,new_sp_f3544,
LS,1995,new_sp_f3544,71.0
LS,1996,new_sp_f3544,94.0
LS,1997,new_sp_f3544,152.0
LS,1998,new_sp_f3544,125.0
LS,1999,new_sp_f3544,
LS,2000,new_sp_f3544,195.0
LS,2001,new_sp_f3544,
LS,2002,new_sp_f3544,207.0
LS,2003,new_sp_f3544,313.0
LS,2004,new_sp_f3544,364.0
LS,2005,new_sp_f3544,616.0
LS,2006,new_sp_f3544,430.0
LS,2007,new_sp_f3544,106.0
LS,2008,new_sp_f3544,358.0
LT,1980,new_sp_f3544,
LT,1981,new_sp_f3544,
LT,1982,new_sp_f3544,
LT,1983,new_sp_f3544,
LT,1984,new_sp_f3544,
LT,1985,new_sp_f3544,
LT,1986,new_sp_f3544,
LT,1987,new_sp_f3544,
LT,1988,new_sp_f3544,
LT,1989,new_sp_f3544,
LT,1990,new_sp_f3544,
LT,1991,new_sp_f3544,
LT,1992,new_sp_f3544,
LT,1993,new_sp_f3544,
LT,1994,new_sp_f3544,
LT,1995,new_sp_f3544,45.0
LT,1996,new_sp_f3544,73.0
LT,1997,new_sp_f3544,73.0
LT,1998,new_sp_f3544,65.0
LT,1999,new_sp_f3544,55.0
LT,2000,new_sp_f3544,39.0
LT,2001,new_sp_f3544,57.0
LT,2002,new_sp_f3544,45.0
LT,2003,new_sp_f3544,37.0
LT,2004,new_sp_f3544,47.0
LT,2005,new_sp_f3544,57.0
LT,2006,new_sp_f3544,56.0
LT,2007,new_sp_f3544,48.0
LT,2008,new_sp_f3544,46.0
LU,1980,new_sp_f3544,
LU,1981,new_sp_f3544,
LU,1982,new_sp_f3544,
LU,1983,new_sp_f3544,
LU,1984,new_sp_f3544,
LU,1985,new_sp_f3544,
LU,1986,new_sp_f3544,
LU,1987,new_sp_f3544,
LU,1988,new_sp_f3544,
LU,1989,new_sp_f3544,
LU,1990,new_sp_f3544,
LU,1991,new_sp_f3544,
LU,1992,new_sp_f3544,
LU,1993,new_sp_f3544,
LU,1994,new_sp_f3544,
LU,1995,new_sp_f3544,
LU,1996,new_sp_f3544,0.0
LU,1997,new_sp_f3544,1.0
LU,1998,new_sp_f3544,2.0
LU,1999,new_sp_f3544,
LU,2000,new_sp_f3544,
LU,2001,new_sp_f3544,1.0
LU,2002,new_sp_f3544,1.0
LU,2003,new_sp_f3544,1.0
LU,2004,new_sp_f3544,5.0
LU,2005,new_sp_f3544,1.0
LU,2006,new_sp_f3544,2.0
LU,2007,new_sp_f3544,0.0
LU,2008,new_sp_f3544,0.0
LV,1980,new_sp_f3544,
LV,1981,new_sp_f3544,
LV,1982,new_sp_f3544,
LV,1983,new_sp_f3544,
LV,1984,new_sp_f3544,
LV,1985,new_sp_f3544,
LV,1986,new_sp_f3544,
LV,1987,new_sp_f3544,
LV,1988,new_sp_f3544,
LV,1989,new_sp_f3544,
LV,1990,new_sp_f3544,
LV,1991,new_sp_f3544,
LV,1992,new_sp_f3544,
LV,1993,new_sp_f3544,
LV,1994,new_sp_f3544,
LV,1995,new_sp_f3544,55.0
LV,1996,new_sp_f3544,31.0
LV,1997,new_sp_f3544,37.0
LV,1998,new_sp_f3544,26.0
LV,1999,new_sp_f3544,40.0
LV,2000,new_sp_f3544,27.0
LV,2001,new_sp_f3544,41.0
LV,2002,new_sp_f3544,37.0
LV,2003,new_sp_f3544,42.0
LV,2004,new_sp_f3544,36.0
LV,2005,new_sp_f3544,31.0
LV,2006,new_sp_f3544,33.0
LV,2007,new_sp_f3544,32.0
LV,2008,new_sp_f3544,26.0
LY,1980,new_sp_f3544,
LY,1981,new_sp_f3544,
LY,1982,new_sp_f3544,
LY,1983,new_sp_f3544,
LY,1984,new_sp_f3544,
LY,1985,new_sp_f3544,
LY,1986,new_sp_f3544,
LY,1987,new_sp_f3544,
LY,1988,new_sp_f3544,
LY,1989,new_sp_f3544,
LY,1990,new_sp_f3544,
LY,1991,new_sp_f3544,
LY,1992,new_sp_f3544,
LY,1994,new_sp_f3544,
LY,1995,new_sp_f3544,19.0
LY,1996,new_sp_f3544,17.0
LY,1998,new_sp_f3544,
LY,1999,new_sp_f3544,25.0
LY,2000,new_sp_f3544,24.0
LY,2002,new_sp_f3544,
LY,2003,new_sp_f3544,30.0
LY,2004,new_sp_f3544,20.0
LY,2005,new_sp_f3544,35.0
LY,2006,new_sp_f3544,24.0
LY,2007,new_sp_f3544,12.0
LY,2008,new_sp_f3544,22.0
MA,1980,new_sp_f3544,
MA,1981,new_sp_f3544,
MA,1982,new_sp_f3544,
MA,1983,new_sp_f3544,
MA,1984,new_sp_f3544,
MA,1985,new_sp_f3544,
MA,1986,new_sp_f3544,
MA,1987,new_sp_f3544,
MA,1988,new_sp_f3544,
MA,1989,new_sp_f3544,
MA,1990,new_sp_f3544,
MA,1991,new_sp_f3544,
MA,1992,new_sp_f3544,
MA,1993,new_sp_f3544,
MA,1994,new_sp_f3544,
MA,1995,new_sp_f3544,703.0
MA,1996,new_sp_f3544,677.0
MA,1997,new_sp_f3544,745.0
MA,1998,new_sp_f3544,679.0
MA,1999,new_sp_f3544,691.0
MA,2000,new_sp_f3544,672.0
MA,2001,new_sp_f3544,596.0
MA,2002,new_sp_f3544,713.0
MA,2003,new_sp_f3544,633.0
MA,2004,new_sp_f3544,517.0
MA,2005,new_sp_f3544,546.0
MA,2006,new_sp_f3544,597.0
MA,2007,new_sp_f3544,444.0
MA,2008,new_sp_f3544,479.0
MC,1980,new_sp_f3544,
MC,1981,new_sp_f3544,
MC,1982,new_sp_f3544,
MC,1983,new_sp_f3544,
MC,1984,new_sp_f3544,
MC,1985,new_sp_f3544,
MC,1986,new_sp_f3544,
MC,1987,new_sp_f3544,
MC,1988,new_sp_f3544,
MC,1989,new_sp_f3544,
MC,1990,new_sp_f3544,
MC,1991,new_sp_f3544,
MC,1992,new_sp_f3544,
MC,1994,new_sp_f3544,
MC,1995,new_sp_f3544,
MC,1996,new_sp_f3544,
MC,1997,new_sp_f3544,
MC,1998,new_sp_f3544,
MC,1999,new_sp_f3544,0.0
MC,2000,new_sp_f3544,
MC,2001,new_sp_f3544,
MC,2002,new_sp_f3544,
MC,2006,new_sp_f3544,
MC,2007,new_sp_f3544,
MC,2008,new_sp_f3544,
MD,1980,new_sp_f3544,
MD,1981,new_sp_f3544,
MD,1982,new_sp_f3544,
MD,1983,new_sp_f3544,
MD,1984,new_sp_f3544,
MD,1985,new_sp_f3544,
MD,1986,new_sp_f3544,
MD,1987,new_sp_f3544,
MD,1988,new_sp_f3544,
MD,1989,new_sp_f3544,
MD,1990,new_sp_f3544,
MD,1991,new_sp_f3544,
MD,1992,new_sp_f3544,
MD,1993,new_sp_f3544,
MD,1994,new_sp_f3544,
MD,1995,new_sp_f3544,31.0
MD,1996,new_sp_f3544,18.0
