country,year,sex,age,cases
LR,2001,f,35-44,77.0
LR,2001,f,45-54,35.0
LR,2001,f,55-64,17.0
LR,2001,f,65+,12.0
LR,2001,f,undefined,
LR,2001,m,0-4,
LR,2001,m,5-14,
LR,2001,m,0-14,16.0
LR,2001,m,1524,111.0
LR,2001,m,25-34,174.0
LR,2001,m,35-44,132.0
LR,2001,m,45-54,63.0
LR,2001,m,55-64,17.0
LR,2001,m,65+,11.0
LR,2001,m,undefined,
LR,2001,s,all,934.0
LS,2001,f,0-4,
LS,2001,f,5-14,
LS,2001,f,0-14,
LS,2001,f,1524,
LS,2001,f,25-34,
LS,2001,f,35-44,
LS,2001,f,45-54,
LS,2001,f,55-64,
LS,2001,f,65+,
LS,2001,f,undefined,
LS,2001,m,0-4,
LS,2001,m,5-14,
LS,2001,m,0-14,
LS,2001,m,1524,
LS,2001,m,25-34,
LS,2001,m,35-44,
LS,2001,m,45-54,
LS,2001,m,55-64,
LS,2001,m,65+,
LS,2001,m,undefined,
LS,2001,s,all,
LT,2001,f,0-4,
LT,2001,f,5-14,
LT,2001,f,0-14,1.0
LT,2001,f,1524,33.0
LT,2001,f,25-34,59.0
LT,2001,f,35-44,57.0
LT,2001,f,45-54,35.0
LT,2001,f,55-64,28.0
LT,2001,f,65+,59.0
LT,2001,f,undefined,
LT,2001,m,0-4,
LT,2001,m,5-14,
LT,2001,m,0-14,0.0
LT,2001,m,1524,35.0
LT,2001,m,25-34,112.0
LT,2001,m,35-44,197.0
LT,2001,m,45-54,155.0
LT,2001,m,55-64,88.0
LT,2001,m,65+,76.0
LT,2001,m,undefined,
LT,2001,s,all,935.0
LU,2001,f,0-4,
LU,2001,f,5-14,
LU,2001,f,0-14,0.0
LU,2001,f,1524,2.0
LU,2001,f,25-34,2.0
LU,2001,f,35-44,1.0
LU,2001,f,45-54,1.0
LU,2001,f,55-64,1.0
LU,2001,f,65+,2.0
LU,2001,f,undefined,
LU,2001,m,0-4,
LU,2001,m,5-14,
LU,2001,m,0-14,0.0
LU,2001,m,1524,0.0
LU,2001,m,25-34,1.0
LU,2001,m,35-44,0.0
LU,2001,m,45-54,0.0
LU,2001,m,55-64,0.0
LU,2001,m,65+,2.0
LU,2001,m,undefined,
LU,2001,s,all,11.0
LV,2001,f,0-4,
LV,2001,f,5-14,
LV,2001,f,0-14,2.0
LV,2001,f,1524,24.0
LV,2001,f,25-34,33.0
LV,2001,f,35-44,41.0
LV,2001,f,45-54,31.0
LV,2001,f,55-64,18.0
LV,2001,f,65+,20.0
LV,2001,f,undefined,
LV,2001,m,0-4,
LV,2001,m,5-14,
LV,2001,m,0-14,0.0
LV,2001,m,1524,48.0
LV,2001,m,25-34,109.0
LV,2001,m,35-44,138.0
LV,2001,m,45-54,101.0
LV,2001,m,55-64,64.0
LV,2001,m,65+,32.0
LV,2001,m,undefined,
LV,2001,s,all,661.0
MA,2001,f,0-4,
MA,2001,f,5-14,
MA,2001,f,0-14,156.0
MA,2001,f,1524,1477.0
MA,2001,f,25-34,1046.0
MA,2001,f,35-44,596.0
MA,2001,f,45-54,402.0
MA,2001,f,55-64,399.0
MA,2001,f,65+,360.0
MA,2001,f,undefined,
MA,2001,m,0-4,
MA,2001,m,5-14,
MA,2001,m,0-14,85.0
MA,2001,m,1524,2200.0
MA,2001,m,25-34,2256.0
MA,2001,m,35-44,1731.0
MA,2001,m,45-54,929.0
MA,2001,m,55-64,561.0
MA,2001,m,65+,606.0
MA,2001,m,undefined,
MA,2001,s,all,12804.0
MC,2001,f,0-4,
MC,2001,f,5-14,
MC,2001,f,0-14,
MC,2001,f,1524,
MC,2001,f,25-34,
MC,2001,f,35-44,
MC,2001,f,45-54,
MC,2001,f,55-64,
MC,2001,f,65+,
MC,2001,f,undefined,
MC,2001,m,0-4,
MC,2001,m,5-14,
MC,2001,m,0-14,
MC,2001,m,1524,
MC,2001,m,25-34,
MC,2001,m,35-44,
MC,2001,m,45-54,
MC,2001,m,55-64,
MC,2001,m,65+,
MC,2001,m,undefined,
MC,2001,s,all,0.0
MD,2001,f,0-4,
MD,2001,f,5-14,
MD,2001,f,0-14,6.0
MD,2001,f,1524,58.0
MD,2001,f,25-34,61.0
MD,2001,f,35-44,46.0
MD,2001,f,45-54,33.0
MD,2001,f,55-64,14.0
MD,2001,f,65+,10.0
MD,2001,f,undefined,
MD,2001,m,0-4,
MD,2001,m,5-14,
MD,2001,m,0-14,1.0
MD,2001,m,1524,152.0
MD,2001,m,25-34,197.0
MD,2001,m,35-44,230.0
MD,2001,m,45-54,158.0
MD,2001,m,55-64,62.0
MD,2001,m,65+,32.0
MD,2001,m,undefined,
MD,2001,s,all,1060.0
MG,2001,f,0-4,
MG,2001,f,5-14,
MG,2001,f,0-14,190.0
MG,2001,f,1524,1010.0
MG,2001,f,25-34,1349.0
MG,2001,f,35-44,1094.0
MG,2001,f,45-54,546.0
MG,2001,f,55-64,289.0
MG,2001,f,65+,154.0
MG,2001,f,undefined,
MG,2001,m,0-4,
MG,2001,m,5-14,
MG,2001,m,0-14,103.0
MG,2001,m,1524,1033.0
MG,2001,m,25-34,1588.0
MG,2001,m,35-44,1625.0
MG,2001,m,45-54,1094.0
MG,2001,m,55-64,613.0
MG,2001,m,65+,404.0
MG,2001,m,undefined,
MG,2001,s,all,11092.0
MH,2001,f,0-4,
MH,2001,f,5-14,
MH,2001,f,0-14,5.0
MH,2001,f,1524,6.0
MH,2001,f,25-34,4.0
MH,2001,f,35-44,7.0
MH,2001,f,45-54,8.0
MH,2001,f,55-64,2.0
MH,2001,f,65+,1.0
MH,2001,f,undefined,
MH,2001,m,0-4,
MH,2001,m,5-14,
MH,2001,m,0-14,3.0
MH,2001,m,1524,8.0
MH,2001,m,25-34,4.0
MH,2001,m,35-44,2.0
MH,2001,m,45-54,4.0
MH,2001,m,55-64,2.0
MH,2001,m,65+,0.0
MH,2001,m,undefined,
MH,2001,s,all,15.0
MK,2001,f,0-4,
MK,2001,f,5-14,
MK,2001,f,0-14,1.0
MK,2001,f,1524,17.0
MK,2001,f,25-34,18.0
MK,2001,f,35-44,14.0
MK,2001,f,45-54,7.0
MK,2001,f,55-64,3.0
MK,2001,f,65+,7.0
MK,2001,f,undefined,
MK,2001,m,0-4,
MK,2001,m,5-14,
MK,2001,m,0-14,1.0
MK,2001,m,1524,10.0
MK,2001,m,25-34,17.0
MK,2001,m,35-44,17.0
MK,2001,m,45-54,15.0
MK,2001,m,55-64,21.0
MK,2001,m,65+,16.0
MK,2001,m,undefined,
MK,2001,s,all,164.0
ML,2001,f,0-4,
ML,2001,f,5-14,
ML,2001,f,0-14,
ML,2001,f,1524,
ML,2001,f,25-34,
ML,2001,f,35-44,
ML,2001,f,45-54,
ML,2001,f,55-64,
ML,2001,f,65+,
ML,2001,f,undefined,
ML,2001,m,0-4,
ML,2001,m,5-14,
ML,2001,m,0-14,
ML,2001,m,1524,
ML,2001,m,25-34,
ML,2001,m,35-44,
ML,2001,m,45-54,
ML,2001,m,55-64,
ML,2001,m,65+,
ML,2001,m,undefined,
ML,2001,s,all,
MM,2001,f,0-4,
MM,2001,f,5-14,
MM,2001,f,0-14,98.0
MM,2001,f,1524,1306.0
MM,2001,f,25-34,1918.0
MM,2001,f,35-44,1568.0
MM,2001,f,45-54,1186.0
MM,2001,f,55-64,650.0
MM,2001,f,65+,487.0
MM,2001,f,undefined,
MM,2001,m,0-4,
MM,2001,m,5-14,
MM,2001,m,0-14,69.0
MM,2001,m,1524,1800.0
MM,2001,m,25-34,3253.0
MM,2001,m,35-44,3353.0
MM,2001,m,45-54,2624.0
MM,2001,m,55-64,1443.0
MM,2001,m,65+,931.0
MM,2001,m,undefined,
MM,2001,s,all,21161.0
MN,2001,f,0-4,
MN,2001,f,5-14,
MN,2001,f,0-14,25.0
MN,2001,f,1524,253.0
MN,2001,f,25-34,260.0
MN,2001,f,35-44,125.0
MN,2001,f,45-54,48.0
MN,2001,f,55-64,28.0
MN,2001,f,65+,29.0
MN,2001,f,undefined,
MN,2001,m,0-4,
MN,2001,m,5-14,
MN,2001,m,0-14,13.0
MN,2001,m,1524,236.0
MN,2001,m,25-34,269.0
MN,2001,m,35-44,179.0
MN,2001,m,45-54,86.0
MN,2001,m,55-64,45.0
MN,2001,m,65+,36.0
MN,2001,m,undefined,
MN,2001,s,all,1631.0
MO,2001,f,0-4,
MO,2001,f,5-14,
MO,2001,f,0-14,1.0
MO,2001,f,1524,5.0
MO,2001,f,25-34,7.0
MO,2001,f,35-44,11.0
MO,2001,f,45-54,10.0
MO,2001,f,55-64,1.0
MO,2001,f,65+,11.0
MO,2001,f,undefined,
MO,2001,m,0-4,
MO,2001,m,5-14,
MO,2001,m,0-14,0.0
MO,2001,m,1524,9.0
MO,2001,m,25-34,17.0
MO,2001,m,35-44,26.0
MO,2001,m,45-54,25.0
MO,2001,m,55-64,11.0
MO,2001,m,65+,23.0
MO,2001,m,undefined,
MO,2001,s,all,157.0
MP,2001,f,0-4,
MP,2001,f,5-14,
MP,2001,f,0-14,0.0
MP,2001,f,1524,5.0
MP,2001,f,25-34,4.0
MP,2001,f,35-44,0.0
MP,2001,f,45-54,0.0
MP,2001,f,55-64,0.0
MP,2001,f,65+,0.0
MP,2001,f,undefined,
MP,2001,m,0-4,
MP,2001,m,5-14,
MP,2001,m,0-14,0.0
MP,2001,m,1524,1.0
MP,2001,m,25-34,3.0
MP,2001,m,35-44,0.0
MP,2001,m,45-54,4.0
MP,2001,m,55-64,2.0
MP,2001,m,65+,0.0
MP,2001,m,undefined,
MP,2001,s,all,19.0
MS,2001,f,0-4,
MS,2001,f,5-14,
MS,2001,f,0-14,
MS,2001,f,1524,
MS,2001,f,25-34,
MS,2001,f,35-44,
MS,2001,f,45-54,
MS,2001,f,55-64,
MS,2001,f,65+,
MS,2001,f,undefined,
MS,2001,m,0-4,
MS,2001,m,5-14,
MS,2001,m,0-14,
MS,2001,m,1524,
MS,2001,m,25-34,
MS,2001,m,35-44,
MS,2001,m,45-54,
MS,2001,m,55-64,
MS,2001,m,65+,
MS,2001,m,undefined,
MS,2001,s,all,0.0
MT,2001,f,0-4,
MT,2001,f,5-14,
MT,2001,f,0-14,0.0
MT,2001,f,1524,
MT,2001,f,25-34,
MT,2001,f,35-44,1.0
MT,2001,f,45-54,
MT,2001,f,55-64,
MT,2001,f,65+,
MT,2001,f,undefined,
MT,2001,m,0-4,
MT,2001,m,5-14,
MT,2001,m,0-14,0.0
MT,2001,m,1524,
MT,2001,m,25-34,
MT,2001,m,35-44,
MT,2001,m,45-54,1.0
MT,2001,m,55-64,
MT,2001,m,65+,1.0
MT,2001,m,undefined,
MT,2001,s,all,3.0
MU,2001,f,0-4,
MU,2001,f,5-14,
MU,2001,f,0-14,
MU,2001,f,1524,
MU,2001,f,25-34,
MU,2001,f,35-44,
MU,2001,f,45-54,
MU,2001,f,55-64,
MU,2001,f,65+,
MU,2001,f,undefined,
MU,2001,m,0-4,
MU,2001,m,5-14,
MU,2001,m,0-14,
MU,2001,m,1524,
MU,2001,m,25-34,
MU,2001,m,35-44,
MU,2001,m,45-54,
MU,2001,m,55-64,
MU,2001,m,65+,
MU,2001,m,undefined,
MU,2001,s,all,85.0
MV,2001,f,0-4,
MV,2001,f,5-14,
MV,2001,f,0-14,1.0
MV,2001,f,1524,10.0
MV,2001,f,25-34,3.0
MV,2001,f,35-44,2.0
MV,2001,f,45-54,6.0
MV,2001,f,55-64,1.0
MV,2001,f,65+,2.0
MV,2001,f,undefined,
MV,2001,m,0-4,
MV,2001,m,5-14,
MV,2001,m,0-14,1.0
MV,2001,m,1524,12.0
MV,2001,m,25-34,5.0
MV,2001,m,35-44,3.0
MV,2001,m,45-54,5.0
MV,2001,m,55-64,7.0
MV,2001,m,65+,1.0
MV,2001,m,undefined,
MV,2001,s,all,59.0
MW,2001,f,0-4,
MW,2001,f,5-14,
MW,2001,f,0-14,74.0
MW,2001,f,1524,1070.0
MW,2001,f,25-34,1520.0
MW,2001,f,35-44,862.0
MW,2001,f,45-54,384.0
MW,2001,f,55-64,139.0
MW,2001,f,65+,58.0
MW,2001,f,undefined,
MW,2001,m,0-4,
MW,2001,m,5-14,
MW,2001,m,0-14,37.0
MW,2001,m,1524,704.0
MW,2001,m,25-34,1486.0
MW,2001,m,35-44,1025.0
MW,2001,m,45-54,591.0
MW,2001,m,55-64,230.0
MW,2001,m,65+,129.0
MW,2001,m,undefined,
MW,2001,s,all,8309.0
MX,2001,f,0-4,
MX,2001,f,5-14,
MX,2001,f,0-14,146.0
MX,2001,f,1524,1131.0
MX,2001,f,25-34,993.0
MX,2001,f,35-44,845.0
MX,2001,f,45-54,952.0
MX,2001,f,55-64,787.0
MX,2001,f,65+,948.0
MX,2001,f,undefined,
MX,2001,m,0-4,
MX,2001,m,5-14,
MX,2001,m,0-14,130.0
MX,2001,m,1524,1448.0
MX,2001,m,25-34,1639.0
MX,2001,m,35-44,1683.0
MX,2001,m,45-54,1606.0
MX,2001,m,55-64,1229.0
MX,2001,m,65+,1566.0
MX,2001,m,undefined,
MX,2001,s,all,15103.0
MY,2001,f,0-4,
MY,2001,f,5-14,
MY,2001,f,0-14,36.0
MY,2001,f,1524,510.0
MY,2001,f,25-34,506.0
MY,2001,f,35-44,445.0
MY,2001,f,45-54,374.0
MY,2001,f,55-64,353.0
MY,2001,f,65+,222.0
MY,2001,f,undefined,
MY,2001,m,0-4,
MY,2001,m,5-14,
MY,2001,m,0-14,48.0
MY,2001,m,1524,713.0
MY,2001,m,25-34,1198.0
MY,2001,m,35-44,1221.0
MY,2001,m,45-54,1011.0
MY,2001,m,55-64,934.0
MY,2001,m,65+,738.0
MY,2001,m,undefined,
MY,2001,s,all,8309.0
MZ,2001,f,0-4,
MZ,2001,f,5-14,
MZ,2001,f,0-14,
MZ,2001,f,1524,
MZ,2001,f,25-34,
MZ,2001,f,35-44,
MZ,2001,f,45-54,
MZ,2001,f,55-64,
MZ,2001,f,65+,
MZ,2001,f,undefined,
MZ,2001,m,0-4,
MZ,2001,m,5-14,
MZ,2001,m,0-14,
MZ,2001,m,1524,
MZ,2001,m,25-34,
MZ,2001,m,35-44,
MZ,2001,m,45-54,
MZ,2001,m,55-64,
MZ,2001,m,65+,
MZ,2001,m,undefined,
MZ,2001,s,all,13967.0
NA,2001,f,0-4,
NA,2001,f,5-14,
NA,2001,f,0-14,32.0
NA,2001,f,1524,394.0
NA,2001,f,25-34,729.0
NA,2001,f,35-44,404.0
NA,2001,f,45-54,168.0
NA,2001,f,55-64,91.0
NA,2001,f,65+,66.0
NA,2001,f,undefined,
NA,2001,m,0-4,
NA,2001,m,5-14,
NA,2001,m,0-14,20.0
NA,2001,m,1524,322.0
NA,2001,m,25-34,993.0
NA,2001,m,35-44,732.0
NA,2001,m,45-54,318.0
NA,2001,m,55-64,150.0
NA,2001,m,65+,116.0
NA,2001,m,undefined,
NA,2001,s,all,4535.0
NC,2001,f,0-4,
NC,2001,f,5-14,
NC,2001,f,0-14,1.0
NC,2001,f,1524,1.0
NC,2001,f,25-34,2.0
NC,2001,f,35-44,1.0
NC,2001,f,45-54,0.0
NC,2001,f,55-64,0.0
NC,2001,f,65+,3.0
NC,2001,f,undefined,
NC,2001,m,0-4,
NC,2001,m,5-14,
NC,2001,m,0-14,0.0
NC,2001,m,1524,1.0
NC,2001,m,25-34,8.0
NC,2001,m,35-44,1.0
NC,2001,m,45-54,5.0
NC,2001,m,55-64,6.0
NC,2001,m,65+,6.0
NC,2001,m,undefined,
NC,2001,s,all,19.0
NE,2001,f,0-4,
NE,2001,f,5-14,
NE,2001,f,0-14,
NE,2001,f,1524,
NE,2001,f,25-34,
NE,2001,f,35-44,
NE,2001,f,45-54,
NE,2001,f,55-64,
NE,2001,f,65+,
NE,2001,f,undefined,
NE,2001,m,0-4,
NE,2001,m,5-14,
NE,2001,m,0-14,
NE,2001,m,1524,
NE,2001,m,25-34,
NE,2001,m,35-44,
NE,2001,m,45-54,
NE,2001,m,55-64,
NE,2001,m,65+,
NE,2001,m,undefined,
NE,2001,s,all,3476.0
NG,2001,f,0-4,
NG,2001,f,5-14,
NG,2001,f,0-14,272.0
NG,2001,f,1524,2619.0
NG,2001,f,25-34,2510.0
NG,2001,f,35-44,1201.0
NG,2001,f,45-54,715.0
NG,2001,f,55-64,387.0
NG,2001,f,65+,251.0
NG,2001,f,undefined,
NG,2001,m,0-4,
NG,2001,m,5-14,
NG,2001,m,0-14,164.0
NG,2001,m,1524,2196.0
NG,2001,m,25-34,3281.0
NG,2001,m,35-44,2076.0
NG,2001,m,45-54,1283.0
NG,2001,m,55-64,654.0
NG,2001,m,65+,488.0
NG,2001,m,undefined,
NG,2001,s,all,23410.0
NI,2001,f,0-4,
NI,2001,f,5-14,
NI,2001,f,0-14,32.0
NI,2001,f,1524,188.0
NI,2001,f,25-34,173.0
NI,2001,f,35-44,92.0
NI,2001,f,45-54,67.0
NI,2001,f,55-64,52.0
NI,2001,f,65+,64.0
NI,2001,f,undefined,
NI,2001,m,0-4,
NI,2001,m,5-14,
NI,2001,m,0-14,24.0
NI,2001,m,1524,213.0
NI,2001,m,25-34,203.0
NI,2001,m,35-44,139.0
NI,2001,m,45-54,93.0
NI,2001,m,55-64,75.0
NI,2001,m,65+,95.0
NI,2001,m,undefined,
NI,2001,s,all,1510.0
NL,2001,f,0-4,
NL,2001,f,5-14,
NL,2001,f,0-14,1.0
NL,2001,f,1524,26.0
NL,2001,f,25-34,32.0
NL,2001,f,35-44,19.0
NL,2001,f,45-54,9.0
NL,2001,f,55-64,5.0
NL,2001,f,65+,10.0
NL,2001,f,undefined,
NL,2001,m,0-4,
NL,2001,m,5-14,
NL,2001,m,0-14,1.0
NL,2001,m,1524,51.0
NL,2001,m,25-34,51.0
NL,2001,m,35-44,33.0
NL,2001,m,45-54,29.0
NL,2001,m,55-64,12.0
NL,2001,m,65+,24.0
NL,2001,m,undefined,
NL,2001,s,all,307.0
NO,2001,f,0-4,
NO,2001,f,5-14,
NO,2001,f,0-14,1.0
NO,2001,f,1524,6.0
NO,2001,f,25-34,9.0
NO,2001,f,35-44,1.0
NO,2001,f,45-54,1.0
NO,2001,f,55-64,2.0
NO,2001,f,65+,4.0
NO,2001,f,undefined,
NO,2001,m,0-4,
NO,2001,m,5-14,
NO,2001,m,0-14,0.0
NO,2001,m,1524,6.0
NO,2001,m,25-34,8.0
NO,2001,m,35-44,8.0
NO,2001,m,45-54,4.0
NO,2001,m,55-64,1.0
NO,2001,m,65+,8.0
NO,2001,m,undefined,
NO,2001,s,all,59.0
NP,2001,f,0-4,
NP,2001,f,5-14,
NP,2001,f,0-14,171.0
NP,2001,f,1524,1295.0
NP,2001,f,25-34,1060.0
NP,2001,f,35-44,838.0
NP,2001,f,45-54,573.0
NP,2001,f,55-64,375.0
NP,2001,f,65+,222.0
NP,2001,f,undefined,
NP,2001,m,0-4,
NP,2001,m,5-14,
NP,2001,m,0-14,155.0
NP,2001,m,1524,1957.0
NP,2001,m,25-34,1709.0
NP,2001,m,35-44,1743.0
NP,2001,m,45-54,1491.0
NP,2001,m,55-64,1300.0
NP,2001,m,65+,775.0
NP,2001,m,undefined,
NP,2001,s,all,13683.0
NR,2001,f,0-4,
NR,2001,f,5-14,
NR,2001,f,0-14,
NR,2001,f,1524,
NR,2001,f,25-34,
NR,2001,f,35-44,
NR,2001,f,45-54,1.0
NR,2001,f,55-64,
NR,2001,f,65+,
NR,2001,f,undefined,
NR,2001,m,0-4,
NR,2001,m,5-14,
NR,2001,m,0-14,
NR,2001,m,1524,
NR,2001,m,25-34,
NR,2001,m,35-44,1.0
NR,2001,m,45-54,
NR,2001,m,55-64,
NR,2001,m,65+,
NR,2001,m,undefined,
NR,2001,s,all,2.0
NU,2001,f,0-4,
NU,2001,f,5-14,
NU,2001,f,0-14,
NU,2001,f,1524,
NU,2001,f,25-34,
NU,2001,f,35-44,
NU,2001,f,45-54,
NU,2001,f,55-64,
NU,2001,f,65+,
NU,2001,f,undefined,
NU,2001,m,0-4,
NU,2001,m,5-14,
NU,2001,m,0-14,
NU,2001,m,1524,
NU,2001,m,25-34,
NU,2001,m,35-44,
NU,2001,m,45-54,
NU,2001,m,55-64,
NU,2001,m,65+,
NU,2001,m,undefined,
NU,2001,s,all,0.0
NZ,2001,f,0-4,
NZ,2001,f,5-14,
NZ,2001,f,0-14,3.0
NZ,2001,f,1524,9.0
NZ,2001,f,25-34,14.0
NZ,2001,f,35-44,3.0
NZ,2001,f,45-54,1.0
NZ,2001,f,55-64,3.0
NZ,2001,f,65+,5.0
NZ,2001,f,undefined,
NZ,2001,m,0-4,
NZ,2001,m,5-14,
NZ,2001,m,0-14,1.0
NZ,2001,m,1524,7.0
NZ,2001,m,25-34,2.0
NZ,2001,m,35-44,7.0
NZ,2001,m,45-54,4.0
NZ,2001,m,55-64,2.0
NZ,2001,m,65+,12.0
NZ,2001,m,undefined,
NZ,2001,s,all,68.0
OM,2001,f,0-4,
OM,2001,f,5-14,
OM,2001,f,0-14,4.0
OM,2001,f,1524,17.0
OM,2001,f,25-34,8.0
OM,2001,f,35-44,5.0
OM,2001,f,45-54,9.0
OM,2001,f,55-64,5.0
OM,2001,f,65+,8.0
OM,2001,f,undefined,
OM,2001,m,0-4,
OM,2001,m,5-14,
OM,2001,m,0-14,1.0
OM,2001,m,1524,10.0
OM,2001,m,25-34,8.0
OM,2001,m,35-44,12.0
OM,2001,m,45-54,6.0
OM,2001,m,55-64,8.0
OM,2001,m,65+,8.0
OM,2001,m,undefined,
OM,2001,s,all,156.0
PA,2001,f,0-4,
PA,2001,f,5-14,
PA,2001,f,0-14,9.0
PA,2001,f,1524,45.0
PA,2001,f,25-34,70.0
PA,2001,f,35-44,46.0
PA,2001,f,45-54,27.0
PA,2001,f,55-64,12.0
PA,2001,f,65+,23.0
PA,2001,f,undefined,
PA,2001,m,0-4,
PA,2001,m,5-14,
PA,2001,m,0-14,7.0
PA,2001,m,1524,58.0
PA,2001,m,25-34,109.0
PA,2001,m,35-44,89.0
PA,2001,m,45-54,73.0
PA,2001,m,55-64,50.0
PA,2001,m,65+,39.0
PA,2001,m,undefined,
PA,2001,s,all,671.0
PE,2001,f,0-4,
PE,2001,f,5-14,
PE,2001,f,0-14,11.0
PE,2001,f,1524,4015.0
PE,2001,f,25-34,2382.0
PE,2001,f,35-44,1117.0
PE,2001,f,45-54,626.0
PE,2001,f,55-64,480.0
PE,2001,f,65+,497.0
PE,2001,f,undefined,
PE,2001,m,0-4,
PE,2001,m,5-14,
PE,2001,m,0-14,11.0
PE,2001,m,1524,5591.0
PE,2001,m,25-34,2887.0
PE,2001,m,35-44,1550.0
PE,2001,m,45-54,979.0
PE,2001,m,55-64,843.0
PE,2001,m,65+,696.0
PE,2001,m,undefined,
PE,2001,s,all,21685.0
PF,2001,f,0-4,
PF,2001,f,5-14,
PF,2001,f,0-14,3.0
PF,2001,f,1524,7.0
PF,2001,f,25-34,1.0
PF,2001,f,35-44,1.0
PF,2001,f,45-54,3.0
PF,2001,f,55-64,4.0
PF,2001,f,65+,3.0
PF,2001,f,undefined,
PF,2001,m,0-4,
PF,2001,m,5-14,
PF,2001,m,0-14,2.0
PF,2001,m,1524,5.0
PF,2001,m,25-34,1.0
PF,2001,m,35-44,2.0
PF,2001,m,45-54,4.0
PF,2001,m,55-64,4.0
PF,2001,m,65+,5.0
PF,2001,m,undefined,
PF,2001,s,all,0.0
PG,2001,f,0-4,
PG,2001,f,5-14,
PG,2001,f,0-14,7.0
PG,2001,f,1524,91.0
PG,2001,f,25-34,64.0
PG,2001,f,35-44,32.0
PG,2001,f,45-54,17.0
PG,2001,f,55-64,5.0
PG,2001,f,65+,1.0
PG,2001,f,undefined,
PG,2001,m,0-4,
PG,2001,m,5-14,
PG,2001,m,0-14,4.0
PG,2001,m,1524,101.0
PG,2001,m,25-34,72.0
PG,2001,m,35-44,29.0
PG,2001,m,45-54,26.0
PG,2001,m,55-64,9.0
PG,2001,m,65+,4.0
PG,2001,m,undefined,
PG,2001,s,all,1351.0
PH,2001,f,0-4,
PH,2001,f,5-14,
PH,2001,f,0-14,
PH,2001,f,1524,
PH,2001,f,25-34,
PH,2001,f,35-44,
PH,2001,f,45-54,
PH,2001,f,55-64,
PH,2001,f,65+,
PH,2001,f,undefined,
PH,2001,m,0-4,
PH,2001,m,5-14,
PH,2001,m,0-14,
PH,2001,m,1524,
PH,2001,m,25-34,
PH,2001,m,35-44,
PH,2001,m,45-54,
PH,2001,m,55-64,
PH,2001,m,65+,
PH,2001,m,undefined,
PH,2001,s,all,59341.0
PK,2001,f,0-4,
PK,2001,f,5-14,
PK,2001,f,0-14,241.0
PK,2001,f,1524,1007.0
PK,2001,f,25-34,915.0
PK,2001,f,35-44,650.0
PK,2001,f,45-54,421.0
PK,2001,f,55-64,252.0
PK,2001,f,65+,142.0
PK,2001,f,undefined,
PK,2001,m,0-4,
PK,2001,m,5-14,
PK,2001,m,0-14,139.0
PK,2001,m,1524,1191.0
PK,2001,m,25-34,891.0
PK,2001,m,35-44,673.0
PK,2001,m,45-54,664.0
PK,2001,m,55-64,496.0
PK,2001,m,65+,306.0
PK,2001,m,undefined,
PK,2001,s,all,10935.0
PL,2001,f,0-4,
PL,2001,f,5-14,
PL,2001,f,0-14,4.0
PL,2001,f,1524,99.0
PL,2001,f,25-34,148.0
PL,2001,f,35-44,170.0
PL,2001,f,45-54,124.0
PL,2001,f,55-64,63.0
PL,2001,f,65+,360.0
PL,2001,f,undefined,
PL,2001,m,0-4,
PL,2001,m,5-14,
PL,2001,m,0-14,5.0
PL,2001,m,1524,78.0
PL,2001,m,25-34,242.0
PL,2001,m,35-44,603.0
PL,2001,m,45-54,662.0
PL,2001,m,55-64,275.0
PL,2001,m,65+,322.0
PL,2001,m,undefined,
PL,2001,s,all,3155.0
PR,2001,f,0-4,
PR,2001,f,5-14,
PR,2001,f,0-14,0.0
PR,2001,f,1524,3.0
PR,2001,f,25-34,1.0
PR,2001,f,35-44,4.0
PR,2001,f,45-54,9.0
PR,2001,f,55-64,2.0
PR,2001,f,65+,6.0
PR,2001,f,undefined,
PR,2001,m,0-4,
PR,2001,m,5-14,
PR,2001,m,0-14,0.0
PR,2001,m,1524,5.0
PR,2001,m,25-34,4.0
PR,2001,m,35-44,11.0
PR,2001,m,45-54,12.0
PR,2001,m,55-64,6.0
PR,2001,m,65+,11.0
PR,2001,m,undefined,
PR,2001,s,all,74.0
PS,2001,f,0-4,
PS,2001,f,5-14,
PS,2001,f,0-14,
PS,2001,f,1524,
PS,2001,f,25-34,
PS,2001,f,35-44,
PS,2001,f,45-54,
PS,2001,f,55-64,
PS,2001,f,65+,
PS,2001,f,undefined,
PS,2001,m,0-4,
PS,2001,m,5-14,
PS,2001,m,0-14,
PS,2001,m,1524,
PS,2001,m,25-34,
PS,2001,m,35-44,
PS,2001,m,45-54,
PS,2001,m,55-64,
PS,2001,m,65+,
PS,2001,m,undefined,
PS,2001,s,all,31.0
PT,2001,f,0-4,
PT,2001,f,5-14,
PT,2001,f,0-14,13.0
PT,2001,f,1524,110.0
PT,2001,f,25-34,160.0
PT,2001,f,35-44,83.0
PT,2001,f,45-54,36.0
PT,2001,f,55-64,30.0
PT,2001,f,65+,63.0
PT,2001,f,undefined,
PT,2001,m,0-4,
PT,2001,m,5-14,
PT,2001,m,0-14,9.0
PT,2001,m,1524,156.0
PT,2001,m,25-34,329.0
PT,2001,m,35-44,356.0
PT,2001,m,45-54,218.0
PT,2001,m,55-64,109.0
PT,2001,m,65+,140.0
PT,2001,m,undefined,
PT,2001,s,all,2042.0
PW,2001,f,0-4,
PW,2001,f,5-14,
PW,2001,f,0-14,
PW,2001,f,1524,
PW,2001,f,25-34,
PW,2001,f,35-44,
